tgDataLogger2 started logging at time 01112017_141027, with 7 sensors on 1 senseable objects.
time,0_compound(compound_4cBWDx).X,0_compound(compound_4cBWDx).Y,0_compound(compound_4cBWDx).Z,0_compound(compound_4cBWDx).Euler1,0_compound(compound_4cBWDx).Euler2,0_compound(compound_4cBWDx).Euler3,0_compound(compound_4cBWDx).mass,1_compound(compound_S22Jjz).X,1_compound(compound_S22Jjz).Y,1_compound(compound_S22Jjz).Z,1_compound(compound_S22Jjz).Euler1,1_compound(compound_S22Jjz).Euler2,1_compound(compound_S22Jjz).Euler3,1_compound(compound_S22Jjz).mass,2_compound(compound_V41mtz).X,2_compound(compound_V41mtz).Y,2_compound(compound_V41mtz).Z,2_compound(compound_V41mtz).Euler1,2_compound(compound_V41mtz).Euler2,2_compound(compound_V41mtz).Euler3,2_compound(compound_V41mtz).mass,3_compound(compound_cCHryD).X,3_compound(compound_cCHryD).Y,3_compound(compound_cCHryD).Z,3_compound(compound_cCHryD).Euler1,3_compound(compound_cCHryD).Euler2,3_compound(compound_cCHryD).Euler3,3_compound(compound_cCHryD).mass,4_compound(compound_fa37Jn).X,4_compound(compound_fa37Jn).Y,4_compound(compound_fa37Jn).Z,4_compound(compound_fa37Jn).Euler1,4_compound(compound_fa37Jn).Euler2,4_compound(compound_fa37Jn).Euler3,4_compound(compound_fa37Jn).mass,5_compound(compound_hMaiRr).X,5_compound(compound_hMaiRr).Y,5_compound(compound_hMaiRr).Z,5_compound(compound_hMaiRr).Euler1,5_compound(compound_hMaiRr).Euler2,5_compound(compound_hMaiRr).Euler3,5_compound(compound_hMaiRr).mass,6_compound(compound_sbzayy).X,6_compound(compound_sbzayy).Y,6_compound(compound_sbzayy).Z,6_compound(compound_sbzayy).Euler1,6_compound(compound_sbzayy).Euler2,6_compound(compound_sbzayy).Euler3,6_compound(compound_sbzayy).mass,
19.4526,-31.7464,22.0681,4.17382,,,,0.195487,-41.0018,26.8012,7.85846,,,,0.195487,-56.0343,39.2385,17.9929,,,,0.195487,-10.9701,16.107,0.168505,,,,0.195487,0,0,0,,,,0,-49.1687,32.5689,12.5129,,,,0.195487,-21.6474,18.4779,1.58,,,,0.195487,
19.4627,-31.7482,22.0677,4.17072,,,,0.195487,-41.0047,26.7983,7.85314,,,,0.195487,-56.0436,39.2307,17.985,,,,0.195487,-10.9706,16.1074,0.168435,,,,0.195487,0,0,0,,,,0,-49.1751,32.564,12.5064,,,,0.195487,-21.6472,18.478,1.57854,,,,0.195487,
19.4728,-31.7495,22.0657,4.16709,,,,0.195487,-41.0093,26.7944,7.84747,,,,0.195487,-56.055,39.2209,17.9761,,,,0.195487,-10.9703,16.1075,0.16827,,,,0.195487,0,0,0,,,,0,-49.1822,32.5566,12.4985,,,,0.195487,-21.6482,18.478,1.57717,,,,0.195487,
19.4829,-31.7523,22.0624,4.1636,,,,0.195487,-41.0137,26.788,7.8412,,,,0.195487,-56.0673,39.209,17.9658,,,,0.195487,-10.9709,16.1071,0.168158,,,,0.195487,0,0,0,,,,0,-49.1908,32.548,12.4902,,,,0.195487,-21.6485,18.4762,1.57567,,,,0.195487,
19.493,-31.7546,22.0564,4.15984,,,,0.195487,-41.0194,26.7798,7.83508,,,,0.195487,-56.0804,39.1959,17.9544,,,,0.195487,-10.9708,16.1058,0.16798,,,,0.195487,0,0,0,,,,0,-49.1993,32.5366,12.481,,,,0.195487,-21.6502,18.4731,1.57429,,,,0.195487,
19.5031,-31.7583,22.0489,4.15634,,,,0.195487,-41.0247,26.7688,7.8285,,,,0.195487,-56.0931,39.1812,17.9421,,,,0.195487,-10.9717,16.1044,0.167858,,,,0.195487,0,0,0,,,,0,-49.2086,32.524,12.4719,,,,0.195487,-21.6511,18.4687,1.57288,,,,0.195487,
19.5132,-31.7611,22.0397,4.15247,,,,0.195487,-41.0312,26.7568,7.822,,,,0.195487,-56.1061,39.1653,17.9298,,,,0.195487,-10.9717,16.1023,0.167669,,,,0.195487,0,0,0,,,,0,-49.2175,32.5091,12.4621,,,,0.195487,-21.6531,18.4636,1.5716,,,,0.195487,
19.5233,-31.7651,22.0303,4.1485,,,,0.195487,-41.0369,26.7435,7.81504,,,,0.195487,-56.1192,39.1474,17.918,,,,0.195487,-10.9726,16.1001,0.167493,,,,0.195487,0,0,0,,,,0,-49.2272,32.4937,12.4529,,,,0.195487,-21.6541,18.4577,1.56985,,,,0.195487,
19.5334,-31.7682,22.0206,4.14407,,,,0.195487,-41.0437,26.7306,7.80857,,,,0.195487,-56.1331,39.1283,17.9075,,,,0.195487,-10.9726,16.0979,0.167205,,,,0.195487,0,0,0,,,,0,-49.2366,32.477,12.4439,,,,0.195487,-21.6562,18.4524,1.56809,,,,0.195487,
19.5435,-31.7721,22.0122,4.14036,,,,0.195487,-41.0498,26.7174,7.80234,,,,0.195487,-56.1475,39.1078,17.8983,,,,0.195487,-10.9734,16.0963,0.166934,,,,0.195487,0,0,0,,,,0,-49.2472,32.4603,12.4363,,,,0.195487,-21.6571,18.4475,1.56622,,,,0.195487,
19.5536,-31.775,22.004,4.13704,,,,0.195487,-41.0567,26.7052,7.79752,,,,0.195487,-56.163,39.0868,17.8908,,,,0.195487,-10.9734,16.0948,0.166626,,,,0.195487,0,0,0,,,,0,-49.2574,32.443,12.4296,,,,0.195487,-21.6589,18.4436,1.56485,,,,0.195487,
19.5637,-31.7785,21.9967,4.13484,,,,0.195487,-41.0624,26.693,7.79365,,,,0.195487,-56.1785,39.0652,17.8848,,,,0.195487,-10.9742,16.0936,0.166404,,,,0.195487,0,0,0,,,,0,-49.2683,32.4265,12.4248,,,,0.195487,-21.6597,18.4394,1.56357,,,,0.195487,
19.5738,-31.7811,21.9891,4.13326,,,,0.195487,-41.0687,26.6815,7.7914,,,,0.195487,-56.1937,39.0444,17.8804,,,,0.195487,-10.9742,16.0922,0.166195,,,,0.195487,0,0,0,,,,0,-49.278,32.4096,12.421,,,,0.195487,-21.6614,18.4358,1.56293,,,,0.195487,
19.5839,-31.7844,21.9819,4.13273,,,,0.195487,-41.0738,26.6695,7.78979,,,,0.195487,-56.2071,39.0241,17.8774,,,,0.195487,-10.975,16.091,0.166115,,,,0.195487,0,0,0,,,,0,-49.2875,32.3938,12.4189,,,,0.195487,-21.6621,18.4318,1.56255,,,,0.195487,
19.594,-31.7866,21.9739,4.13222,,,,0.195487,-41.0792,26.658,7.78925,,,,0.195487,-56.2186,39.0053,17.8762,,,,0.195487,-10.9749,16.0894,0.166038,,,,0.195487,0,0,0,,,,0,-49.2951,32.3779,12.4177,,,,0.195487,-21.6638,18.4277,1.56246,,,,0.195487,
19.6041,-31.7896,21.9661,4.13206,,,,0.195487,-41.083,26.6463,7.7889,,,,0.195487,-56.2273,38.9876,17.8765,,,,0.195487,-10.9758,16.0878,0.166026,,,,0.195487,0,0,0,,,,0,-49.3018,32.3635,12.4179,,,,0.195487,-21.6646,18.4229,1.5622,,,,0.195487,
19.6142,-31.7913,21.958,4.13188,,,,0.195487,-41.0869,26.6356,7.78952,,,,0.195487,-56.2338,38.9717,17.8787,,,,0.195487,-10.9757,16.0859,0.165965,,,,0.195487,0,0,0,,,,0,-49.3062,32.3495,12.4189,,,,0.195487,-21.6662,18.4185,1.56219,,,,0.195487,
19.6243,-31.7935,21.9511,4.13249,,,,0.195487,-41.0891,26.6254,7.79063,,,,0.195487,-56.238,38.9574,17.8823,,,,0.195487,-10.9764,16.0844,0.165949,,,,0.195487,0,0,0,,,,0,-49.3101,32.3376,12.4216,,,,0.195487,-21.6666,18.4142,1.56218,,,,0.195487,
19.6344,-31.7943,21.9449,4.13349,,,,0.195487,-41.0914,26.6174,7.79321,,,,0.195487,-56.241,38.9454,17.8877,,,,0.195487,-10.9762,16.083,0.1659,,,,0.195487,0,0,0,,,,0,-49.3121,32.3269,12.4253,,,,0.195487,-21.6678,18.4108,1.56259,,,,0.195487,
19.6445,-31.7955,21.9407,4.13561,,,,0.195487,-41.092,26.6108,7.79669,,,,0.195487,-56.2428,38.9352,17.8944,,,,0.195487,-10.9768,16.082,0.16593,,,,0.195487,0,0,0,,,,0,-49.3139,32.3189,12.4307,,,,0.195487,-21.6677,18.408,1.56315,,,,0.195487,
19.6546,-31.7952,21.9378,4.13831,,,,0.195487,-41.0927,26.6069,7.80154,,,,0.195487,-56.2438,38.9276,17.9026,,,,0.195487,-10.9764,16.0813,0.165976,,,,0.195487,0,0,0,,,,0,-49.3141,32.3127,12.437,,,,0.195487,-21.6683,18.4066,1.56431,,,,0.195487,
19.6647,-31.7955,21.937,4.14175,,,,0.195487,-41.0919,26.6044,7.80682,,,,0.195487,-56.2434,38.9223,17.9117,,,,0.195487,-10.9768,16.0813,0.166138,,,,0.195487,0,0,0,,,,0,-49.3141,32.3092,12.4446,,,,0.195487,-21.6678,18.406,1.56554,,,,0.195487,
19.6748,-31.7944,21.937,4.1451,,,,0.195487,-41.0913,26.6043,7.81273,,,,0.195487,-56.2417,38.9198,17.9218,,,,0.195487,-10.9764,16.0814,0.166295,,,,0.195487,0,0,0,,,,0,-49.3123,32.3075,12.4523,,,,0.195487,-21.668,18.4065,1.567,,,,0.195487,
19.6849,-31.794,21.9385,4.1486,,,,0.195487,-41.0891,26.6053,7.81831,,,,0.195487,-56.2377,38.9197,17.9321,,,,0.195487,-10.9767,16.0819,0.166539,,,,0.195487,0,0,0,,,,0,-49.31,32.3086,12.4606,,,,0.195487,-21.6672,18.4071,1.56833,,,,0.195487,
19.695,-31.7923,21.9402,4.1517,,,,0.195487,-41.0871,26.6082,7.82403,,,,0.195487,-56.2318,38.9229,17.9426,,,,0.195487,-10.9762,16.0822,0.166736,,,,0.195487,0,0,0,,,,0,-49.3056,32.3112,12.4685,,,,0.195487,-21.6673,18.4084,1.56971,,,,0.195487,
19.7051,-31.7913,21.9429,4.15488,,,,0.195487,-41.0836,26.6116,7.8292,,,,0.195487,-56.2236,38.9287,17.9525,,,,0.195487,-10.9765,16.0828,0.166984,,,,0.195487,0,0,0,,,,0,-49.3005,32.3165,12.4764,,,,0.195487,-21.6663,18.4096,1.57094,,,,0.195487,
19.7152,-31.789,21.9456,4.15776,,,,0.195487,-41.0803,26.6168,7.83454,,,,0.195487,-56.2139,38.9377,17.9619,,,,0.195487,-10.9759,16.0831,0.167166,,,,0.195487,0,0,0,,,,0,-49.2937,32.3232,12.4836,,,,0.195487,-21.6662,18.4112,1.57227,,,,0.195487,
19.7253,-31.7874,21.9496,4.16086,,,,0.195487,-41.0756,26.6229,7.83932,,,,0.195487,-56.2029,38.9489,17.9702,,,,0.195487,-10.9761,16.0837,0.167402,,,,0.195487,0,0,0,,,,0,-49.2867,32.3324,12.4906,,,,0.195487,-21.6649,18.4128,1.57351,,,,0.195487,
19.7354,-31.7846,21.9543,4.1636,,,,0.195487,-41.0713,26.6309,7.84412,,,,0.195487,-56.1916,38.9627,17.9777,,,,0.195487,-10.9754,16.0844,0.167574,,,,0.195487,0,0,0,,,,0,-49.2785,32.343,12.4966,,,,0.195487,-21.6645,18.4153,1.57483,,,,0.195487,
19.7455,-31.7824,21.9606,4.16632,,,,0.195487,-41.0659,26.64,7.8481,,,,0.195487,-56.1798,38.9782,17.984,,,,0.195487,-10.9755,16.0856,0.167794,,,,0.195487,0,0,0,,,,0,-49.2708,32.3559,12.5023,,,,0.195487,-21.6629,18.4184,1.5759,,,,0.195487,
19.7556,-31.7792,21.9678,4.1684,,,,0.195487,-41.0613,26.6513,7.8517,,,,0.195487,-56.1685,38.9954,17.9895,,,,0.195487,-10.9747,16.087,0.167945,,,,0.195487,0,0,0,,,,0,-49.2625,32.3699,12.5066,,,,0.195487,-21.6622,18.4227,1.57695,,,,0.195487,
19.7657,-31.7768,21.9766,4.17017,,,,0.195487,-41.0557,26.6632,7.85417,,,,0.195487,-56.1571,39.0137,17.9937,,,,0.195487,-10.9748,16.0888,0.168133,,,,0.195487,0,0,0,,,,0,-49.2549,32.3857,12.5103,,,,0.195487,-21.6605,18.4272,1.57761,,,,0.195487,
19.7758,-31.7735,21.9855,4.17116,,,,0.195487,-41.051,26.6766,7.8561,,,,0.195487,-56.1463,39.0333,17.9966,,,,0.195487,-10.974,16.0907,0.168233,,,,0.195487,0,0,0,,,,0,-49.2467,32.402,12.5125,,,,0.195487,-21.6597,18.4327,1.57819,,,,0.195487,
19.7859,-31.7711,21.9951,4.17194,,,,0.195487,-41.0456,26.6898,7.85684,,,,0.195487,-56.1352,39.0537,17.9977,,,,0.195487,-10.974,16.0928,0.168367,,,,0.195487,0,0,0,,,,0,-49.2394,32.4195,12.5138,,,,0.195487,-21.6579,18.4379,1.57845,,,,0.195487,
19.796,-31.7679,22.004,4.17201,,,,0.195487,-41.0412,26.7035,7.8571,,,,0.195487,-56.1246,39.075,17.9972,,,,0.195487,-10.9732,16.0945,0.168418,,,,0.195487,0,0,0,,,,0,-49.2314,32.4368,12.5134,,,,0.195487,-21.6572,18.4431,1.57872,,,,0.195487,
19.8061,-31.7659,22.0129,4.17188,,,,0.195487,-41.0361,26.7163,7.85619,,,,0.195487,-56.1139,39.0964,17.9948,,,,0.195487,-10.9733,16.0963,0.1685,,,,0.195487,0,0,0,,,,0,-49.2243,32.4546,12.5122,,,,0.195487,-21.6556,18.4477,1.57864,,,,0.195487,
19.8162,-31.763,22.0208,4.17101,,,,0.195487,-41.0321,26.7291,7.85481,,,,0.195487,-56.1038,39.118,17.9909,,,,0.195487,-10.9726,16.0978,0.168489,,,,0.195487,0,0,0,,,,0,-49.2169,32.4715,12.5094,,,,0.195487,-21.6551,18.4522,1.57854,,,,0.195487,
19.8263,-31.7613,22.0287,4.16991,,,,0.195487,-41.0276,26.7408,7.85223,,,,0.195487,-56.0941,39.1387,17.9855,,,,0.195487,-10.9727,16.0993,0.168499,,,,0.195487,0,0,0,,,,0,-49.2106,32.4883,12.5058,,,,0.195487,-21.6536,18.4561,1.57808,,,,0.195487,
19.8364,-31.7588,22.0359,4.16802,,,,0.195487,-41.0243,26.7526,7.84925,,,,0.195487,-56.0858,39.1587,17.9792,,,,0.195487,-10.972,16.1005,0.168405,,,,0.195487,0,0,0,,,,0,-49.2044,32.5038,12.5009,,,,0.195487,-21.6532,18.4602,1.57751,,,,0.195487,
19.8465,-31.7575,22.0432,4.16595,,,,0.195487,-41.0207,26.7632,7.84532,,,,0.195487,-56.0785,39.1769,17.972,,,,0.195487,-10.9722,16.102,0.16832,,,,0.195487,0,0,0,,,,0,-49.1998,32.5189,12.4956,,,,0.195487,-21.6519,18.4639,1.57655,,,,0.195487,
19.8566,-31.7555,22.0498,4.1634,,,,0.195487,-41.0186,26.7736,7.84134,,,,0.195487,-56.0732,39.1936,17.9643,,,,0.195487,-10.9715,16.1033,0.16814,,,,0.195487,0,0,0,,,,0,-49.1955,32.5321,12.4895,,,,0.195487,-21.6516,18.4679,1.57562,,,,0.195487,
19.8667,-31.7547,22.0564,4.16101,,,,0.195487,-41.0161,26.7826,7.83679,,,,0.195487,-56.0692,39.208,17.956,,,,0.195487,-10.9717,16.1047,0.167994,,,,0.195487,0,0,0,,,,0,-49.193,32.5444,12.4834,,,,0.195487,-21.6504,18.4713,1.57448,,,,0.195487,
19.8768,-31.7532,22.0618,4.15833,,,,0.195487,-41.0151,26.7909,7.83254,,,,0.195487,-56.0672,39.2206,17.9476,,,,0.195487,-10.9711,16.1058,0.167783,,,,0.195487,0,0,0,,,,0,-49.1908,32.5544,12.4767,,,,0.195487,-21.6504,18.4747,1.57349,,,,0.195487,
19.8869,-31.753,22.0665,4.15594,,,,0.195487,-41.0139,26.7971,7.82792,,,,0.195487,-56.0661,39.2305,17.9389,,,,0.195487,-10.9714,16.1069,0.167626,,,,0.195487,0,0,0,,,,0,-49.1903,32.563,12.4703,,,,0.195487,-21.6495,18.4771,1.57236,,,,0.195487,
19.897,-31.7523,22.0695,4.1533,,,,0.195487,-41.014,26.802,7.82367,,,,0.195487,-56.0664,39.2383,17.9304,,,,0.195487,-10.9709,16.1076,0.167417,,,,0.195487,0,0,0,,,,0,-49.1899,32.5689,12.4636,,,,0.195487,-21.6498,18.4792,1.57141,,,,0.195487,
19.9071,-31.7528,22.0715,4.15089,,,,0.195487,-41.0139,26.8045,7.8191,,,,0.195487,-56.0673,39.2431,17.9221,,,,0.195487,-10.9713,16.1081,0.167263,,,,0.195487,0,0,0,,,,0,-49.1908,32.5731,12.4575,,,,0.195487,-21.6492,18.4801,1.57029,,,,0.195487,
19.9172,-31.7528,22.0717,4.1482,,,,0.195487,-41.0152,26.8056,7.815,,,,0.195487,-56.0694,39.2456,17.9145,,,,0.195487,-10.9709,16.108,0.167045,,,,0.195487,0,0,0,,,,0,-49.1918,32.5744,12.4513,,,,0.195487,-21.6499,18.4804,1.56928,,,,0.195487,
19.9273,-31.754,22.071,4.14587,,,,0.195487,-41.0161,26.8044,7.81084,,,,0.195487,-56.072,39.2449,17.9076,,,,0.195487,-10.9714,16.1079,0.166872,,,,0.195487,0,0,0,,,,0,-49.1942,32.5738,12.446,,,,0.195487,-21.6497,18.4797,1.56815,,,,0.195487,
19.9374,-31.7545,22.0688,4.14355,,,,0.195487,-41.0184,26.8019,7.80747,,,,0.195487,-56.0761,39.2417,17.9017,,,,0.195487,-10.9711,16.1074,0.166643,,,,0.195487,0,0,0,,,,0,-49.1966,32.5704,12.441,,,,0.195487,-21.6505,18.4787,1.56725,,,,0.195487,
19.9475,-31.7562,22.0661,4.14185,,,,0.195487,-41.0202,26.7974,7.80442,,,,0.195487,-56.081,39.2355,17.8969,,,,0.195487,-10.9716,16.1069,0.166476,,,,0.195487,0,0,0,,,,0,-49.2006,32.5654,12.4373,,,,0.195487,-21.6505,18.4769,1.56633,,,,0.195487,
19.9576,-31.7571,22.0621,4.14039,,,,0.195487,-41.0233,26.7921,7.80247,,,,0.195487,-56.0875,39.2267,17.8934,,,,0.195487,-10.9713,16.1061,0.166275,,,,0.195487,0,0,0,,,,0,-49.2046,32.5578,12.4342,,,,0.195487,-21.6516,18.475,1.56575,,,,0.195487,
19.9677,-31.7592,22.0578,4.13967,,,,0.195487,-41.026,26.785,7.80096,,,,0.195487,-56.0948,39.2152,17.8912,,,,0.195487,-10.972,16.1053,0.166165,,,,0.195487,0,0,0,,,,0,-49.21,32.5488,12.4326,,,,0.195487,-21.6517,18.4724,1.56524,,,,0.195487,
19.9778,-31.7605,22.0523,4.13914,,,,0.195487,-41.0298,26.7771,7.80052,,,,0.195487,-56.1032,39.2016,17.8905,,,,0.195487,-10.9717,16.1043,0.166037,,,,0.195487,0,0,0,,,,0,-49.2153,32.5375,12.4316,,,,0.195487,-21.6529,18.4698,1.56506,,,,0.195487,
19.9879,-31.7629,22.0465,4.13921,,,,0.195487,-41.0331,26.7675,7.80038,,,,0.195487,-56.1118,39.1857,17.8909,,,,0.195487,-10.9724,16.1033,0.166002,,,,0.195487,0,0,0,,,,0,-49.2217,32.5251,12.4321,,,,0.195487,-21.6532,18.4665,1.56489,,,,0.195487,
19.998,-31.7645,22.0395,4.13932,,,,0.195487,-41.0374,26.7574,7.80114,,,,0.195487,-56.1209,39.1684,17.8928,,,,0.195487,-10.9722,16.1019,0.165945,,,,0.195487,0,0,0,,,,0,-49.2276,32.5107,12.433,,,,0.195487,-21.6546,18.463,1.565,,,,0.195487,
20.0081,-31.7672,22.032,4.13997,,,,0.195487,-41.041,26.7456,7.8021,,,,0.195487,-56.1296,39.1493,17.8957,,,,0.195487,-10.9729,16.1006,0.165971,,,,0.195487,0,0,0,,,,0,-49.2342,32.4956,12.4351,,,,0.195487,-21.6551,18.4587,1.56509,,,,0.195487,
20.0182,-31.769,22.0235,4.14067,,,,0.195487,-41.0455,26.7335,7.80393,,,,0.195487,-56.1385,39.1295,17.8997,,,,0.195487,-10.9728,16.0988,0.165966,,,,0.195487,0,0,0,,,,0,-49.2401,32.479,12.4377,,,,0.195487,-21.6566,18.4543,1.56545,,,,0.195487,
20.0283,-31.7718,22.015,4.14195,,,,0.195487,-41.0491,26.7203,7.80595,,,,0.195487,-56.1469,39.1088,17.9045,,,,0.195487,-10.9735,16.0972,0.166041,,,,0.195487,0,0,0,,,,0,-49.2465,32.4623,12.4413,,,,0.195487,-21.6571,18.4493,1.56582,,,,0.195487,
20.0384,-31.7736,22.0058,4.1433,,,,0.195487,-41.0534,26.7074,7.80881,,,,0.195487,-56.1555,39.0879,17.9102,,,,0.195487,-10.9734,16.0952,0.166088,,,,0.195487,0,0,0,,,,0,-49.2522,32.4447,12.4452,,,,0.195487,-21.6586,18.4444,1.56648,,,,0.195487,
20.0485,-31.7762,21.9972,4.14517,,,,0.195487,-41.0568,26.694,7.81175,,,,0.195487,-56.1636,39.0666,17.9163,,,,0.195487,-10.9741,16.0935,0.166214,,,,0.195487,0,0,0,,,,0,-49.2584,32.4277,12.4501,,,,0.195487,-21.6591,18.4394,1.5671,,,,0.195487,
20.0586,-31.7778,21.9885,4.14699,,,,0.195487,-41.0609,26.6815,7.81534,,,,0.195487,-56.1718,39.0459,17.9232,,,,0.195487,-10.974,16.0918,0.166311,,,,0.195487,0,0,0,,,,0,-49.2638,32.4104,12.455,,,,0.195487,-21.6605,18.4349,1.56797,,,,0.195487,
20.0687,-31.7802,21.9807,4.14917,,,,0.195487,-41.0639,26.6692,7.81876,,,,0.195487,-56.1794,39.0255,17.9303,,,,0.195487,-10.9747,16.0903,0.166484,,,,0.195487,0,0,0,,,,0,-49.2696,32.3944,12.4605,,,,0.195487,-21.6609,18.4304,1.56873,,,,0.195487,
20.0788,-31.7815,21.9731,4.15112,,,,0.195487,-41.0676,26.6581,7.82258,,,,0.195487,-56.1869,39.0064,17.9377,,,,0.195487,-10.9745,16.0888,0.16662,,,,0.195487,0,0,0,,,,0,-49.2744,32.3787,12.4657,,,,0.195487,-21.6622,18.4266,1.56968,,,,0.195487,
20.0889,-31.7836,21.9666,4.15331,,,,0.195487,-41.0701,26.6474,7.82601,,,,0.195487,-56.1934,38.9884,17.9449,,,,0.195487,-10.9751,16.0876,0.166822,,,,0.195487,0,0,0,,,,0,-49.2794,32.3647,12.4713,,,,0.195487,-21.6624,18.4227,1.57046,,,,0.195487,
20.099,-31.7846,21.9601,4.15519,,,,0.195487,-41.0731,26.6382,7.82966,,,,0.195487,-56.1994,38.9723,17.9519,,,,0.195487,-10.9749,16.0863,0.166977,,,,0.195487,0,0,0,,,,0,-49.2831,32.3515,12.4762,,,,0.195487,-21.6636,18.4196,1.5714,,,,0.195487,
20.1091,-31.7863,21.9548,4.15721,,,,0.195487,-41.0749,26.6294,7.83274,,,,0.195487,-56.204,38.958,17.9582,,,,0.195487,-10.9755,16.0853,0.167193,,,,0.195487,0,0,0,,,,0,-49.2869,32.3404,12.4812,,,,0.195487,-21.6637,18.4164,1.57217,,,,0.195487,
20.1192,-31.7869,21.9497,4.15883,,,,0.195487,-41.0771,26.6224,7.83587,,,,0.195487,-56.2079,38.9463,17.9639,,,,0.195487,-10.9753,16.0842,0.167351,,,,0.195487,0,0,0,,,,0,-49.2892,32.3304,12.4853,,,,0.195487,-21.6647,18.4138,1.57303,,,,0.195487,
20.1293,-31.7882,21.9458,4.16048,,,,0.195487,-41.0781,26.6162,7.83826,,,,0.195487,-56.2104,38.9368,17.9687,,,,0.195487,-10.9758,16.0835,0.167555,,,,0.195487,0,0,0,,,,0,-49.2915,32.323,12.4892,,,,0.195487,-21.6647,18.4114,1.57367,,,,0.195487,
20.1394,-31.7883,21.9426,4.16163,,,,0.195487,-41.0794,26.6121,7.84055,,,,0.195487,-56.2122,38.9301,17.9727,,,,0.195487,-10.9755,16.0827,0.167691,,,,0.195487,0,0,0,,,,0,-49.2924,32.317,12.4921,,,,0.195487,-21.6655,18.4098,1.57434,,,,0.195487,
20.1495,-31.7891,21.9409,4.16274,,,,0.195487,-41.0794,26.6091,7.84201,,,,0.195487,-56.2127,38.9257,17.9757,,,,0.195487,-10.976,16.0823,0.167862,,,,0.195487,0,0,0,,,,0,-49.2933,32.3138,12.4946,,,,0.195487,-21.6652,18.4085,1.57475,,,,0.195487,
20.1596,-31.7886,21.94,4.1633,,,,0.195487,-41.0798,26.6084,7.84331,,,,0.195487,-56.2127,38.9242,17.9779,,,,0.195487,-10.9756,16.0821,0.167954,,,,0.195487,0,0,0,,,,0,-49.2928,32.3122,12.496,,,,0.195487,-21.6657,18.4082,1.57516,,,,0.195487,
20.1697,-31.7889,21.9408,4.16383,,,,0.195487,-41.0789,26.609,7.84378,,,,0.195487,-56.2115,38.9252,17.9789,,,,0.195487,-10.976,16.0822,0.168078,,,,0.195487,0,0,0,,,,0,-49.2925,32.3135,12.4971,,,,0.195487,-21.6651,18.4084,1.57531,,,,0.195487,
20.1798,-31.7879,21.9424,4.16387,,,,0.195487,-41.0785,26.6118,7.84412,,,,0.195487,-56.2098,38.9291,17.9792,,,,0.195487,-10.9755,16.0825,0.168127,,,,0.195487,0,0,0,,,,0,-49.2908,32.3165,12.4971,,,,0.195487,-21.6655,18.4095,1.5755,,,,0.195487,
20.1899,-31.7876,21.9454,4.1639,,,,0.195487,-41.0767,26.6157,7.84365,,,,0.195487,-56.2069,38.9354,17.9782,,,,0.195487,-10.9759,16.0832,0.16821,,,,0.195487,0,0,0,,,,0,-49.2892,32.3221,12.4967,,,,0.195487,-21.6647,18.4109,1.57544,,,,0.195487,
20.2,-31.7862,21.949,4.16342,,,,0.195487,-41.0754,26.6217,7.84306,,,,0.195487,-56.2034,38.9445,17.9764,,,,0.195487,-10.9754,16.0838,0.168217,,,,0.195487,0,0,0,,,,0,-49.2862,32.3293,12.4952,,,,0.195487,-21.6648,18.4132,1.57542,,,,0.195487,
20.2101,-31.7855,21.9539,4.16292,,,,0.195487,-41.0729,26.6283,7.84166,,,,0.195487,-56.1986,38.9557,17.9735,,,,0.195487,-10.9757,16.0848,0.168258,,,,0.195487,0,0,0,,,,0,-49.2832,32.3388,12.4934,,,,0.195487,-21.6638,18.4155,1.57515,,,,0.195487,
20.2202,-31.7837,21.959,4.16191,,,,0.195487,-41.0708,26.6368,7.84015,,,,0.195487,-56.1932,38.9694,17.97,,,,0.195487,-10.9751,16.0857,0.168217,,,,0.195487,0,0,0,,,,0,-49.279,32.3495,12.4906,,,,0.195487,-21.6637,18.4186,1.57491,,,,0.195487,
20.2303,-31.7827,21.9653,4.16088,,,,0.195487,-41.0676,26.6457,7.83791,,,,0.195487,-56.1866,38.9847,17.9656,,,,0.195487,-10.9754,16.0869,0.168203,,,,0.195487,0,0,0,,,,0,-49.2748,32.3622,12.4876,,,,0.195487,-21.6626,18.4216,1.5744,,,,0.195487,
20.2404,-31.7805,21.9717,4.15942,,,,0.195487,-41.0649,26.6561,7.83572,,,,0.195487,-56.1796,39.0019,17.9608,,,,0.195487,-10.9747,16.0881,0.168105,,,,0.195487,0,0,0,,,,0,-49.2695,32.3756,12.4839,,,,0.195487,-21.6624,18.4253,1.57394,,,,0.195487,
20.2505,-31.7792,21.9791,4.1581,,,,0.195487,-41.0611,26.6668,7.83299,,,,0.195487,-56.1718,39.0201,17.9555,,,,0.195487,-10.9749,16.0895,0.168039,,,,0.195487,0,0,0,,,,0,-49.2645,32.3907,12.4802,,,,0.195487,-21.6611,18.429,1.57327,,,,0.195487,
20.2606,-31.7767,21.9865,4.15648,,,,0.195487,-41.058,26.6787,7.83053,,,,0.195487,-56.1639,39.0396,17.9501,,,,0.195487,-10.9743,16.0909,0.167896,,,,0.195487,0,0,0,,,,0,-49.2585,32.406,12.476,,,,0.195487,-21.6608,18.4333,1.57271,,,,0.195487,
